BHCPR PEER GROUP DATA                        SUMMARY RATIOS                                                                PAGE 1 
                                             PEER GROUP 01 
                                             03/31/2013        03/31/2012        12/31/2012        12/31/2011        12/31/2010 
     Closed-End, Sec by Junior Liens              0.62     0.00     0.00     0.08     0.46     0.94     1.47     2.27          92 
   Commercial Real Estate Loans                  14.25     0.01     0.20     4.10    13.14    21.48    31.92    34.78          92 
     Construction and Land Dev                    1.68     0.00     0.02     0.30     1.18     2.65     4.65     5.32          92 
     Multifamily                                  1.64     0.00     0.01     0.35     1.00     2.50     4.79     6.56          92 
     Nonfarm Nonresidential                      10.45     0.00     0.04     3.45     8.78    15.51    23.32    26.12          92 
   RE Loans Secured by Farmland                   0.23     0.00     0.00     0.00     0.05     0.28     1.38     1.85          92 
 LOAN MIX, % OF GROSS LOANS & LEASES: 
   Real Estate Loans                             56.57     2.08    15.07    38.72    58.94    72.70    86.97    96.57          92 
     RE Loans Secured by 1-4 Family              28.16     0.04     2.14    15.00    27.69    36.71    58.39    68.12          92 
       Revolving                                  5.69     0.00     0.20     1.34     4.42     9.49    13.41    16.01          92 
       Closed-End                                21.88     0.04     1.78     9.73    18.33    28.63    50.96    64.54          92 
     Commercial Real Estate Loans                24.04     0.04     0.61     9.98    22.82    35.45    49.83    55.16          92 
       Construction and Land Dev                  2.86     0.00     0.05     0.71     2.26     4.19     8.01     9.58          92 
       Multifamily                                2.89     0.00     0.02     0.74     1.91     4.57     7.56    11.37          92 
       Nonfarm Nonresidential                    17.57     0.00     0.14     6.48    17.22    26.17    34.72    40.24          92 
     RE Loans Secured by Farmland                 0.41     0.00     0.00     0.00     0.08     0.36     2.44     3.50          92 
   Loans to Depository Institutions               0.20     0.00     0.00     0.00     0.00     0.05     1.33     3.24          92 
   Commercial and Industrial Loans               19.92     0.04     0.44    10.07    20.16    28.37    38.27    48.23          92 
   Loans to Individuals                           8.62     0.05     0.11     1.26     4.38    13.83    23.63    51.48          92 
     Credit Card Loans                            2.37     0.00     0.00     0.00     0.13     1.46     9.91    37.91          92 
   Agricultural Loans                             0.20     0.00     0.00     0.00     0.05     0.26     1.06     1.36          92 
   Loans to Foreign Govts and Inst                0.00     0.00     0.00     0.00     0.00     0.00     0.04     0.18          92 
   Other Loans and Leases                         7.99     0.00     0.49     2.07     5.74    10.54    22.56    38.61          92 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         LIQUIDITY AND FUNDING                                                         PAGE 5 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PERCENT OF TOTAL ASSETS                         RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 -----------------------                       ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Short-Term Investments                           9.51     0.71     1.26     3.33     6.50    14.80    22.86    32.98          92 
 Liquid Assets                                   24.70     5.76     9.71    15.82    21.01    30.07    47.00    54.14          92 
 Investment Securities                           19.86     1.12     4.12    11.63    16.60    25.88    42.91    50.14          92 
 Net Loans and Leases                            58.46    16.15    32.43    44.79    62.19    68.40    76.73    80.35          92 
 Net Lns, Ls & Stdby Ltrs of Credit              60.44    17.07    34.88    46.70    64.59    71.19    78.59    83.21          92 
 Core Deposits                                   56.39     5.75    19.68    41.15    61.79    70.34    76.17    78.49          92 
 Noncore Funding                                 24.41     6.80     7.90    12.18    19.34    33.88    53.32    60.92          92 
 Time Deposits of $100K or More                   5.80     0.07     0.66     2.19     5.19     8.42    12.92    16.49          92 
 Foreign Deposits                                 0.97     0.00     0.00     0.00     0.00     0.99     4.73     9.90          92 
 Fed Funds Purchased and Repos                    2.78     0.00     0.00     0.29     1.42     5.06     9.83    11.11          92 
 Net Fed Funds Purchased (Sold)                   1.57    -4.33    -2.35     0.00     0.78     2.64     6.61     9.48          92 
 Commercial Paper                                 0.14     0.00     0.00     0.00     0.00     0.00     0.95     2.64          92 
 
 Oth Borrowings W/Rem Mat 1 Yr or Less            2.23     0.00     0.00     0.09     0.85     3.48     7.06     9.90          92 
 Earning Assets Repr in 1 Year                   39.22    12.29    16.34    25.69    39.96    48.62    61.52    72.14          92 
 Int-Bearing Liab Repr in 1 Year                 11.84     0.24     2.76     6.06     9.27    14.87    26.94    44.71          92 
 Long-Term Debt Repr in 1 Year                    1.32     0.00     0.00     0.00     0.06     1.72     6.04    10.32          92 
 Net Assets Repriceable in 1 Year                23.84    -8.23    -0.56    11.36    23.71    37.01    45.89    57.97          92 
 
 OTHER LIQUIDITY AND FUNDING RATIOS: 
 Net Noncore Funding Dependence                  18.88    -8.49    -2.59     6.02    17.18    28.22    44.06    61.60          92 
 Net ST Noncore Funding Dependence                3.30   -23.83   -18.04    -4.69     4.42    11.26    18.44    24.65          92 
 Short-Term Inv/ST Noncore Funding               97.87     5.42     7.56    26.37    67.70   111.21   302.83   533.11          92 
 Liq Asts-ST Noncore Fndg/Nonliq Asts            17.69   -12.26    -6.48     2.42    12.78    25.21    56.53    77.95          92 
 Net Loans and Leases/Total Deposits             93.12    41.73    49.70    69.07    87.89   101.24   136.79   244.25          92 
 Net Loans and Leases/Core Deposits             121.68    49.73    58.93    81.38    98.47   134.40   272.16   471.20          92 
 Held-To-Mat Sec Appr(Depr)/T1 Cap                1.03    -0.85    -0.02     0.00     0.39     1.38     3.85     7.04          51 
 Avail-For-Sale Sec Appr(Depr)/T1 Cap             3.91     0.05     0.16     1.57     3.05     5.99     9.38    11.20          75 
 Struct Notes Appr(Depr)/T1 Cap                  -0.01    -0.27    -0.25    -0.00     0.00     0.01     0.05     0.10          18 
 
 PERCENT OF INVESTMENT SECURITIES: 
 Held-To-Maturity Securities                     10.86     0.00     0.00     0.00     1.25    17.99    48.16    57.02          91 
 Available-For-Sale Securities                   89.13    29.85    51.22    81.51    98.42   100.00   100.00   100.00          91 
 U.S. Treasury Securities                         3.68     0.00     0.00     0.00     0.31     4.83    17.93    32.72          91 
 U.S. Agency Securities (excl MBS)                7.18     0.00     0.00     0.04     2.31    12.81    29.43    40.80          91 
 Municipal Securities                             6.07     0.00     0.00     0.57     5.00    11.08    17.26    22.80          91 
 Mortgage-Backed Securities                      63.63     9.86    19.52    43.73    68.12    84.46    95.54    98.47          91 
 Asset-Backed Securities                          3.66     0.00     0.00     0.00     0.39     7.01    14.28    26.87          91 
 Other Debt Securities                            5.00     0.00     0.00     0.04     2.09     8.18    16.15    33.66          91 
 Mutual Funds and Equity Securities               0.93     0.00     0.00     0.02     0.27     1.32     3.51     7.74          91 
 
 Debt Securities 1 Year or Less                  16.91     0.25     0.48     2.98    14.19    27.27    41.13    58.95          91 
 Debt Securities 1 To 5 Years                    20.19     0.16     0.68     3.77    13.06    34.94    54.87    66.24          91 
 Debt Securities Over 5 Years                    58.84     8.69    14.51    35.54    62.86    79.38    93.75    97.14          91 
 Pledged Securities                              40.64     0.08     3.80    19.73    39.88    64.96    74.70    78.88          91 
 Structured Notes, Fair Value                     0.12     0.00     0.00     0.00     0.00     0.00     0.93     1.59          91 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         ALLOWANCE AND NET LOAN AND LEASE LOSSES                                       PAGE 6 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 ANALYSIS RATIOS                                 RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 ---------------                               ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Provision for Ln&Ls Losses/Avg Assets            0.22    -0.10    -0.02     0.04     0.15     0.33     0.58     1.06          92 
 Provision for Ln&Ls Losses/Avg Lns&Ls            0.36    -0.19    -0.06     0.08     0.26     0.53     1.03     1.57          92 
 Provision for Ln&Ls Losses/Net Losses           70.36  -230.46   -59.97    35.57    71.37   100.00   184.37   223.04          92 
 
 Ln&Ls Allowance/Total Loans & Leases             1.58     0.42     0.62     1.10     1.55     2.00     2.55     3.05          92 
 Ln&Ls Allowance/Net Ln&Ls Losses (X)             5.72     1.14     1.42     2.13     3.48     7.57    15.44    31.41          89 
 ALLL/Nonaccrual Assets                         122.56    35.13    42.93    70.60   105.85   162.47   237.29   360.82          90 
 Ln&Ls Allow/90+ Days PD+Nonaccr Ln&Ls           96.23    24.82    34.57    50.48    80.06   129.34   204.30   275.47          92 
 
 Gross Ln&Ls Losses/Avg Loans & Leases            0.71     0.04     0.08     0.25     0.50     0.87     2.01     2.85          92 
 Recoveries/Avg Loans and Leases                  0.16     0.01     0.02     0.06     0.14     0.22     0.34     0.53          92 
 Net Losses/Avg Loans and Leases                  0.53     0.00     0.03     0.16     0.35     0.72     1.56     2.09          92 
 Write-downs, Trans Lns HFS/Avg Lns&Ls            0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.03          92 
 Recoveries/Prior Year-End Losses                 5.00     0.89     1.66     3.01     4.56     6.69     8.80    12.04          91 
 Earnings Coverage of Net Losses (X)             16.59    -2.38     1.44     2.88     5.40    14.13    63.70   157.07          92 
 
 NET LOAN AND LEASE LOSSES BY TYPE 
 --------------------------------- 
 Real Estate Loans                                0.44    -0.01     0.00     0.08     0.23     0.65     1.27     2.06          90 
   RE Loans Secured By 1-4 Family                 0.55     0.00     0.00     0.11     0.31     0.84     1.90     2.24          88 
     Revolving                                    0.67    -0.00     0.00     0.03     0.40     1.23     1.93     2.68          87 
     Closed-End                                   0.49     0.00     0.00     0.09     0.27     0.76     1.63     2.22          88 
   Commercial Real Estate Loans                   0.27    -0.19    -0.04     0.00     0.15     0.41     1.01     1.27          89 
     Construction and Land Dev                    0.58    -1.28    -0.59    -0.03     0.00     0.86     3.00     5.27          88 
     Multifamily                                  0.17    -0.34    -0.07     0.00     0.00     0.16     1.09     1.78          85 
     Nonfarm Nonresidential                       0.22    -0.15    -0.01     0.00     0.12     0.35     0.70     0.98          86 
   RE Loans Secured by Farmland                   0.35    -0.78    -0.21     0.00     0.00     0.01     1.12     6.20          61 
 
 Commercial and Industrial Loans                  0.49    -0.19    -0.05     0.01     0.21     0.51     2.35     3.58          89 
 Loans to Depository Institutions                 0.00    -0.09     0.00     0.00     0.00     0.00     0.00     0.00          42 
 
 Loans to Individuals                             1.47     0.05     0.16     0.54     1.24     2.24     3.48     3.98          69 
   Credit Card Loans                              2.71     0.00     0.00     1.53     2.84     3.97     4.64     5.21          62 
 
 Agricultural Loans                               0.04    -0.70    -0.12    -0.01     0.00     0.00     0.27     1.82          65 
 Loans to Foreign Governments & Inst              0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          17 
 Other Loans and Leases                           0.12    -0.12    -0.01     0.00     0.05     0.22     0.46     0.72          89 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         PAST DUE AND NONACCRUAL ASSETS                                                PAGE 7 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PERCENT OF LOANS AND LEASES                     RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 ---------------------------                   ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 30-89 Days PD Loans and Leases                   0.79     0.09     0.23     0.42     0.65     1.14     1.61     2.34          92 
 90+ Days PD Loans and Leases                     0.54     0.00     0.00     0.01     0.23     0.92     2.04     3.67          92 
 Nonaccrual Loans and Leases                      1.46     0.20     0.43     0.80     1.19     1.96     3.17     4.75          92 
 
 90+ Days PD and Nonaccrual Loans and Leases      2.30     0.40     0.59     1.12     1.73     2.86     5.40     9.70          92 
 
 30-89 Days PD Restructured                       0.05     0.00     0.00     0.00     0.02     0.08     0.16     0.26          92 
 90+ Days PD Restructured                         0.03     0.00     0.00     0.00     0.00     0.01     0.18     0.27          92 
 Nonaccrual Restructured                          0.46     0.00     0.03     0.18     0.35     0.67     1.18     1.68          92 
 
 PERCENT OF LNS&LS + OTHER ASSETS 
 30+ DAYS PAST DUE AND NONACCRUAL 
 -------------------------------- 
 30-89 Days Past Due Assets                       0.79     0.09     0.24     0.42     0.68     1.14     1.64     2.34          92 
 90+ Days Past Due Assets                         0.55     0.00     0.00     0.01     0.23     0.92     2.03     3.67          92 
 Nonaccrual Assets                                1.50     0.22     0.45     0.85     1.21     2.04     3.17     4.80          92 
   30+ Days PD & Nonaccrual Assets                3.19     0.63     1.20     1.65     2.39     4.00     6.67    13.02          92 
 
 PERCENT OF TOTAL ASSETS 
 ----------------------- 
 90+ Days PD and Nonaccrual Assets                1.37     0.06     0.23     0.69     1.11     1.87     2.76     6.26          92 
 90+ PD & Nonaccrual Assets + OREO                1.61     0.13     0.24     0.78     1.38     2.17     2.92     6.89          92 
 
 RESTRUCTURED & NONACCRUAL LNS&LS 
 + REAL ESTATE ACQUIRED AS PERCENT OF: 
 ------------------------------------- 
 Total Assets                                     1.77     0.14     0.21     0.80     1.65     2.48     3.80     5.41          92 
 Allowance for Loan & Lease Losses              204.03    51.04    72.47   122.39   165.99   285.22   413.00   488.64          92 
 Equity Cap + ALLL                               14.63     1.15     2.58     6.08    12.51    21.32    33.29    47.13          92 
 Tier 1 Cap + ALLL                               16.96     2.39     4.41     8.10    15.81    21.55    36.63    48.48          75 
 Loans & Leases + RE Acquired                     2.95     0.48     1.14     1.44     2.65     3.72     6.40     8.41          92 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         PAST DUE AND NONACCRUAL LOANS AND LEASES                                      PAGE 7A 
 PEER GROUP 1 
 30+ DAYS PAST DUE AND NONACCRUAL                 PEER                                                                        BHC 
 LNS&LS AS A PERCENT OF LOAN TYPE                RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 --------------------------------              ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Real Estate  - 30-89 Days PD                     0.91     0.09     0.25     0.45     0.74     1.31     2.11     2.24          90 
              - 90+ Days Past Due                 0.83     0.00     0.00     0.00     0.21     1.25     3.48     6.54          90 
              - Nonaccrual                        2.26     0.36     0.62     1.03     1.86     3.10     5.51     8.23          90 
 Coml & Indl  - 30-89 Days PD                     0.40     0.00     0.01     0.13     0.25     0.61     1.06     1.47          89 
              - 90+ Days Past Due                 0.10     0.00     0.00     0.00     0.03     0.16     0.42     0.75          89 
              - Nonaccrual                        0.89     0.00     0.13     0.31     0.61     1.21     2.71     3.77          89 
 Individuals  - 30-89 Days PD                     1.01     0.00     0.00     0.42     0.94     1.46     2.52     2.91          92 
              - 90+ Days Past Due                 0.28     0.00     0.00     0.00     0.14     0.51     1.03     1.26          92 
              - Nonaccrual                        0.29     0.00     0.00     0.02     0.20     0.51     0.81     1.54          92 
 Dep Inst Lns - 30-89 Days PD                     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          42 
              - 90+ Days Past Due                 0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          42 
              - Nonaccrual                        0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          42 
 Agricultural - 30-89 Days PD                     0.25     0.00     0.00     0.00     0.00     0.45     1.22     1.55          65 
              - 90+ Days Past Due                 0.01     0.00     0.00     0.00     0.00     0.00     0.10     0.16          65 
              - Nonaccrual                        1.33     0.00     0.00     0.00     0.12     1.13     5.16    18.48          65 
 Foreign Govts- 30-89 Days PD                     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          17 
              - 90+ Days Past Due                 0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          17 
              - Nonaccrual                        0.15     0.00     0.00     0.00     0.00     0.00     0.00     0.39          17 
 Other Lns&Ls - 30-89 Days PD                     0.19     0.00     0.00     0.00     0.07     0.29     0.83     1.36          89 
              - 90+ Days Past Due                 0.01     0.00     0.00     0.00     0.00     0.01     0.08     0.33          89 
              - Nonaccrual                        0.29     0.00     0.00     0.00     0.11     0.47     1.18     1.87          89 
 
 MEMORANDA: 
 1-4 Family    - 30-89 Days PD                    1.11     0.15     0.25     0.56     0.91     1.51     2.52     3.33          88 
               - 90+ Days Past Due                1.04     0.00     0.00     0.00     0.11     1.36     5.12     7.07          88 
               - Nonaccrual                       2.17     0.19     0.30     0.84     1.65     3.45     5.09     7.29          88 
   Revolving   - 30-89 Days PD                    0.60     0.00     0.02     0.29     0.62     0.85     1.27     1.71          87 
               - 90+ Days Past Due                0.12     0.00     0.00     0.00     0.00     0.21     0.58     1.04          87 
               - Nonaccrual                       1.22     0.00     0.00     0.37     1.01     1.91     3.32     4.48          87 
   Closed-End  - 30-89 Days PD                    1.26     0.14     0.26     0.58     0.99     1.96     2.78     3.48          88 
               - 90+ Days Past Due                1.32     0.00     0.00     0.00     0.16     2.23     6.81     9.00          88 
               - Nonaccrual                       2.47     0.19     0.29     0.97     1.77     3.65     5.89     8.98          88 
               -   Jr Lien 30-89 Days PD          0.07     0.00     0.00     0.00     0.05     0.11     0.24     0.29          88 
               -   Jr Lien 90+ Days PD            0.01     0.00     0.00     0.00     0.00     0.02     0.06     0.11          88 
               -   Jr Lien Nonaccrual             0.16     0.00     0.00     0.01     0.08     0.27     0.54     0.79          88 
 Commercial RE - 30-89 Days PD                    0.53     0.00     0.00     0.19     0.49     0.81     1.41     1.63          89 
               - 90+ Days Past Due                0.38     0.00     0.00     0.00     0.05     0.44     1.86     3.07          89 
               - Nonaccrual                       2.17     0.00     0.38     0.94     1.77     2.94     4.42     8.09          89 
   Const & Dev - 30-89 Days PD                    0.63     0.00     0.00     0.01     0.35     0.99     1.98     3.53          88 
               - 90+ Days Past Due                1.13     0.00     0.00     0.00     0.02     1.14     7.11    10.19          88 
               - Nonaccrual                       5.23     0.00     0.00     1.57     4.04     7.14    15.03    24.11          88 
   Multifamily - 30-89 Days PD                    0.56     0.00     0.00     0.00     0.25     1.00     1.97     4.09          85 
               - 90+ Days Past Due                0.14     0.00     0.00     0.00     0.00     0.14     0.93     1.44          85 
               - Nonaccrual                       1.09     0.00     0.00     0.27     0.66     1.70     3.89     4.79          85 
   Nonfarm Nres- 30-89 Days PD                    0.46     0.00     0.00     0.22     0.35     0.72     1.21     1.43          86 
               - 90+ Days Past Due                0.27     0.00     0.00     0.00     0.05     0.39     1.24     2.61          86 
               - Nonaccrual                       1.90     0.00     0.21     0.76     1.25     2.46     4.36     7.29          86 
 Farmland      - 30-89 Days PD                    0.44     0.00     0.00     0.00     0.24     0.70     1.39     3.25          61 
               - 90+ Days Past Due                0.34     0.00     0.00     0.00     0.00     0.04     2.39     4.29          61 
               - Nonaccrual                       2.06     0.00     0.00     0.00     1.00     2.65     8.67    16.32          61 
 Credit Card   - 30-89 Days PD                    1.01     0.00     0.00     0.54     1.02     1.52     2.09     3.23          62 
               - 90+ Days Past Due                0.58     0.00     0.00     0.00     0.48     1.12     1.57     1.68          62 
               - Nonaccrual                       0.27     0.00     0.00     0.00     0.00     0.37     1.47     1.95          62 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         RISK-BASED CAPITAL AND DERIVATIVES AND OFF-BALANCE-SHEET TRANSACTIONS         PAGE 8 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 CAPITAL RATIOS                                  RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 --------------                                ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Tier 1 Leverage Ratio                            9.52     6.24     6.91     8.25     9.34    10.75    11.81    13.14          75 
 Tier 1 RBC Ratio                                13.00     9.59    10.65    11.18    12.78    14.29    16.25    17.00          75 
 Total Risk-Based Capital Ratio                  14.97    11.65    12.20    13.64    14.72    16.06    17.67    18.42          75 
 
 Tangible Tier 1 Leverage Ratio                   9.24     4.87     6.66     8.02     9.22    10.43    11.55    13.12          75 
 Tangible Common Eq Cap/Tan Assets                8.22     4.14     5.91     7.25     8.30     9.25    10.28    11.89          75 
 
 
 DERIVATIVES AND 
 OFF-BALANCE-SHEET TRANSACTIONS 
 ------------------------------ 
 PERCENT OF TOTAL ASSETS: 
   Loan Commitments                              25.16     3.16     6.54    12.03    22.69    33.23    43.82   110.77          92 
   Standby Letters of Credit                      1.58     0.00     0.00     0.17     1.00     2.50     4.76     5.49          92 
   Commercial & Similar Letters of Credit         0.05     0.00     0.00     0.00     0.02     0.08     0.20     0.35          92 
 
   Securities Lent                                0.28     0.00     0.00     0.00     0.00     0.00     1.36     5.76          92 
   Credit Derivatives (BHC as Guarantor)          0.16     0.00     0.00     0.00     0.00     0.08     0.93     2.16          92 
   Credit Derivatives (BHC as Beneficiary)        0.23     0.00     0.00     0.00     0.00     0.08     1.20     3.80          92 
 
 
   TYPE OF DERIVATIVE INSTRUMENT: 
   Derivative Contracts                          43.08     0.19     0.90     6.64    16.23    48.76   150.32   386.26          92 
   Interest Rate Contracts                       29.92     0.06     0.41     5.48    13.44    38.48   100.68   238.29          92 
     Interest Rate Futures & Forward Contr        7.07     0.00     0.00     0.00     0.77     4.44    36.16    93.36          92 
     Written Options Contr (Int Rate)             2.26     0.00     0.00     0.02     0.69     2.04     8.29    32.64          92 
     Purchased Options Contr (Int Rate)           1.40     0.00     0.00     0.00     0.14     1.29     5.64    16.09          92 
     Interest Rate Swaps                         17.00     0.00     0.00     1.76     9.95    21.98    51.56   131.59          92 
 
   Foreign Exchange Contracts                     9.08     0.00     0.00     0.00     0.36     3.34    14.00   246.80          92 
     Futures & Forward Foreign Exch Contr         5.55     0.00     0.00     0.00     0.18     2.93     8.43   133.84          92 
     Written Options Contr (Foreign Exch)         0.09     0.00     0.00     0.00     0.00     0.00     0.39     2.10          92 
     Purchased Options Contr (Foreign Exch)       0.09     0.00     0.00     0.00     0.00     0.00     0.44     2.19          92 
     Foreign Exchange Rate Swaps                  0.92     0.00     0.00     0.00     0.00     0.18     2.94    18.51          92 
 
   Equity,Commodity, & Other Deriv Contr          1.57     0.00     0.00     0.00     0.00     1.33     9.68    19.65          92 
     Commodity & Other Fut & Forward Contr        0.09     0.00     0.00     0.00     0.00     0.00     0.17     2.07          92 
     Written Options Contr (Comm & Other)         0.65     0.00     0.00     0.00     0.00     0.20     3.51    10.77          92 
     Purchased Options Contr (Comm & Oth)         0.40     0.00     0.00     0.00     0.00     0.14     1.66     5.48          92 
     Commodity & Other Swaps                      0.24     0.00     0.00     0.00     0.00     0.13     1.39     3.17          92 
 
 PERCENT OF AVERAGE LOANS AND LEASES: 
   Loan Commitments                              48.56     6.66    12.76    23.03    37.98    62.44   116.99   171.10          92 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         DERIVATIVES ANALYSIS                                                          PAGE 9 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 PERCENT OF NOTIONAL AMOUNT                      RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 --------------------------                    ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 Interest Rate Contracts                         88.01     8.30    55.12    79.48    92.77    99.87   100.00   100.00          90 
 Foreign Exchange Contracts                       7.87     0.00     0.00     0.00     1.71    10.81    29.85    70.97          90 
 Equity, Comm, & Other Contracts                  2.72     0.00     0.00     0.00     0.00     3.27    15.68    21.05          90 
 
 Futures and Forwards                            25.33     0.00     0.13     7.26    17.85    37.69    63.44    87.90          90 
 Written Options                                  9.78     0.00     0.00     1.78     6.57    13.92    30.82    43.56          90 
   Exchange-Traded                                0.16     0.00     0.00     0.00     0.00     0.00     1.23     2.82          90 
   Over-The-Counter                               9.38     0.00     0.00     1.63     5.90    13.57    28.67    43.56          90 
 Purchased Options                                3.97     0.00     0.00     0.00     2.07     7.74    11.54    19.15          90 
   Exchange-Traded                                0.21     0.00     0.00     0.00     0.00     0.00     1.28     3.51          90 
   Over-The-Counter                               3.50     0.00     0.00     0.00     1.65     6.49    11.54    17.95          90 
 Swaps                                           53.24     0.00     0.00    30.19    61.99    78.78    89.32    95.09          90 
 
 Held for Trading                                42.68     0.00     0.00     0.00    48.08    86.99    98.58    99.68          90 
   Interest Rate Contracts                       32.87     0.00     0.00     0.00    30.70    71.94    83.16    91.15          90 
   Foreign Exchange Contracts                     3.57     0.00     0.00     0.00     0.00     3.56    15.69    34.82          90 
   Equity, Comm, & Other Contracts                1.16     0.00     0.00     0.00     0.00     0.05     4.42    16.71          90 
 
 Non-Traded                                      57.31     0.24     1.30    12.39    49.49   100.00   100.00   100.00          90 
   Interest Rate Contracts                       51.30     0.00     0.47     9.16    40.13    90.10   100.00   100.00          90 
   Foreign Exchange Contracts                     1.92     0.00     0.00     0.00     0.00     0.90    11.95    21.32          90 
   Equity, Comm, & Other Contracts                0.69     0.00     0.00     0.00     0.00     0.10     3.09    13.13          90 
 
 Deriv Contr (Excl Fut & FX LE 14 Days)          81.38    29.14    50.43    68.26    86.23    95.34    99.89   100.00          74 
   One Year or Less                              29.14     2.07     6.14    14.61    22.44    38.85    65.63    82.38          74 
   Over 1 Year to 5 Years                        32.20     0.00     0.55    11.75    32.87    44.38    55.55    61.08          74 
   Over 5 Years                                  16.33     0.00     0.00     5.66    14.30    25.38    44.81    48.48          74 
 Gross Negative Fair Value (Abs Val)              1.75     0.11     0.25     0.86     1.65     2.42     3.58     3.91          90 
 Gross Positive Fair Value                        1.72     0.05     0.27     0.74     1.66     2.57     3.12     3.65          90 
 
 PERCENT OF TIER 1 CAPITAL: 
 Gross Negative Fair Value, Abs Val (X)           0.14     0.00     0.00     0.01     0.03     0.08     0.45     1.95          75 
 Gross Positive Fair Value (X)                    0.15     0.00     0.00     0.00     0.03     0.10     0.42     1.96          75 
   Held for Trading (X)                           0.11     0.00     0.00     0.00     0.02     0.06     0.37     1.89          75 
   Non-Traded (X)                                 0.02     0.00     0.00     0.00     0.00     0.03     0.07     0.10          75 
 Current Credit Exposure (X)                      0.06     0.00     0.00     0.00     0.03     0.08     0.20     0.43          75 
 Credit Losses on Derivative Contracts            0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.01          75 
 
 PAST DUE DERIVATIVE INSTRUMENTS 
 FAIR VALUE: 
   30-89 Days Past Due                            0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          75 
   90+ Days Past Due                              0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00          75 
 
 
 OTHER RATIOS: 
 Current Credit Exposure/Risk Wtd Asts            0.75     0.00     0.00     0.10     0.41     0.93     2.24     5.69          75 
 

 

 BHCPR PERCENTILE DISTRIBUTION REPORT         INSURANCE, BROKER-DEALER AND FOREIGN ACTIVITIES                               PAGE 10 
 PEER GROUP 1 
                                                  PEER                                                                        BHC 
 INSURANCE ACTIVITIES                            RATIO       5%      10%      25%      50%      75%      90%      95%       COUNT 
 --------------------                          ------   -------  -------  -------  -------  -------  -------  -------       ----- 
 ANALYSIS RATIOS: 
 Ins Underwriting Assets/Consol Assets            0.14     0.00     0.00     0.00     0.00     0.04     0.29     3.50          92 
   Ins Under Assets(P/C)/Tot Ins Und Ast         50.07     0.00     0.00     0.00    39.81    98.65   100.00   100.00          36 
   Ins Under Assets(L/H)/Tot Ins Und Ast         49.92     0.00     0.00     0.00    43.18   100.00   100.00   100.00          36 
     Sep Acct Assets(L/H)/Total Life Ast          4.84     0.00     0.00     0.00     0.00     0.00    22.26    60.76          27 
 
 Ins Activities Revenue/Adj Oper Inc              1.16     0.00     0.00     0.02     0.26     1.26     4.79    15.27          92 
   Premium Inc/Ins Activities Revenue            11.59     0.00     0.00     0.00     0.00    10.81    71.92    89.09          77 
     Credit Rel Prem Inc/Tot Prem Inc            57.90     0.00     0.00     3.46    90.69   100.00   100.00   100.00          29 
    Other Prem Inc/Total Prem Inc                42.09     0.00     0.00     0.00     0.00    94.35   100.00   100.00          29 
 
 Ins Under Net Income/Consol Net Income           0.25    -0.08    -0.01     0.00     0.00     0.00     1.40     3.94          92 
   Ins Net Inc (P/C)/Equity (P/C)                 4.54   -11.19    -6.50    -1.59     1.57     8.42    18.33    20.03          25 
   Ins Net Inc (L/H)/Equity (L/H)                 7.57    -3.23    -0.75     0.06     3.42    11.95    24.15    31.70          27 
 Insur Ben, Losses, Exp/Insur Premiums          197.17    14.06    37.96    61.33    77.85   175.39   295.39  1424.13          29 
 
